SYM	MKT	EFD	VAL	VAD	VOL	TRD	OPN	CLS	AVG	LOW	HIG	CLA	CLP	CAA	CAP	UTI	ISI	RPR	RPT	PMK	CRF
ELGS	REGS	20181107	6765.000000	6765.000000	5500	1	1.230000	1.230000	1.230000	1.230000	1.230000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:55:23.532	ROELGSACNOR6	1.230000	2	1	1.230000
ELJ	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.768	ROELJBACNOR6	0.109000	2	0	0.109000
ELJ	REGS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:12:52.569	ROELJBACNOR6	0.109000	2	1	0.109000
ELJA	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.989	ROELJAACNOR8	35.000000	1	0	35.000000
ELJA	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 10:10:06.666	ROELJAACNOR8	35.000000	1	1	35.000000
ELMA	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.772	ROELMAACNOR2	0.125000	2	0	0.127000
ELMA	REGS	20181107	12331.371000	12331.371000	99880	9	0.125000	0.127000	0.124000	0.123000	0.127000	0.002000	1.600000	-0.001000	-0.800000	2018-11-07 17:41:04.178	ROELMAACNOR2	0.125000	2	1	0.127000
ELRD	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.337	ROELRDACNOR5	4.000000	1	0	4.000000
ELRD	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.643	ROELRDACNOR5	4.000000	1	1	4.000000
ELV	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.059	ROELVIACNOR6	1.660000	1	0	1.400000
ELV	XRS1	20181107	11.200000	11.200000	8	1	1.400000	1.400000	1.400000	1.400000	1.400000	-0.260000	-15.660000	-0.260000	-15.660000	2018-11-07 14:24:58.459	ROELVIACNOR6	1.660000	1	1	1.400000
ELZY	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.023	ROELZYACNOR4	5.600000	1	0	5.600000
ELZY	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.916	ROELZYACNOR4	5.600000	1	1	5.600000
EMAI	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.172	ROEMAIACNOR8	13.600000	1	0	13.600000
EMAI	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.404	ROEMAIACNOR8	13.600000	1	1	13.600000
EMTL	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.217	ROEMTLACNOR2	13.200000	1	0	13.200000
EMTL	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.47	ROEMTLACNOR2	13.200000	1	1	13.200000
ENP	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.861	ROENPCACNOR7	0.360000	2	0	0.360000
ENP	REGS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 12:51:37.618	ROENPCACNOR7	0.360000	2	1	0.360000
EOAN	XDSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.595	DE000ENAG999	39.895000	1	0	39.895000
EOAN	XRSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 15:35:03.244	DE000ENAG999	39.895000	1	1	39.895000
EPN	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.044	ROEMANACNOR8	0.130000	1	0	0.130000
EPN	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 15:53:22.959	ROEMANACNOR8	0.130000	1	1	0.130000
EPT	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.737	ROELPUACNOR3	0.011000	2	0	0.011500
EPT	REGS	20181107	9082.030000	9082.030000	810680	25	0.011000	0.011500	0.011000	0.010500	0.012000	0.000500	4.550000	0.000000	0.000000	2018-11-07 17:40:45.483	ROELPUACNOR3	0.011000	2	1	0.011500
EXPV	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.186	ROEXPVACNOR6	1.000000	1	0	1.000000
EXPV	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.423	ROEXPVACNOR6	1.000000	1	1	1.000000
F2004A	DLST	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.187	RO0520DBN0L3	0.000000	2	0	0.000000
F2004A	REGT	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.229	RO0520DBN0L3	0.000000	2	1	0.000000
F2006A	DLST	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.199	RO0520DBN0Y6	98.577100	2	0	98.577100
F2006A	REGT	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.242	RO0520DBN0Y6	98.577100	2	1	98.577100
FACY	POFAV	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.561	ROFACYACNOR3	5.000000	1	0	5.000000
FACY	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.331	ROFACYACNOR3	5.000000	1	0	5.000000
FACY	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.63	ROFACYACNOR3	5.000000	1	1	5.000000
FAMS	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.324	ROFAMSACNOR4	5.500000	1	0	5.500000
FAMS	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.622	ROFAMSACNOR4	5.500000	1	1	5.500000
FAMZ	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.078	ROFAMZACNOR9	2.700000	1	0	2.500000
FAMZ	XRS1	20181107	1305.000000	1305.000000	522	2	2.500000	2.500000	2.500000	2.500000	2.500000	-0.200000	-7.410000	-0.200000	-7.410000	2018-11-07 18:00:01.34	ROFAMZACNOR9	2.700000	1	1	2.500000
FEP	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.063	ROFEBVACNOR3	0.220000	1	0	0.220000
FEP	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.968	ROFEBVACNOR3	0.220000	1	1	0.220000
FEP1	POFAV	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.566	ROFEBVACNPR0	0.000000	1	0	0.000000
FEP1	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.277	ROFEBVACNPR0	0.000000	1	0	0.000000
FEP1	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.548	ROFEBVACNPR0	0.000000	1	1	0.000000
FERO	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.102	ROFEROACNOR4	0.360000	1	0	0.360000
FERO	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.021	ROFEROACNOR4	0.360000	1	1	0.360000
FIMA	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.928	ROFIMAACNOR5	1.400000	1	0	1.400000
FIMA	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.794	ROFIMAACNOR5	1.400000	1	1	1.400000
FIMR	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.355	ROFIMRACNOR9	5.700000	1	0	5.700000
FIMR	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.668	ROFIMRACNOR9	5.700000	1	1	5.700000
FLAO	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.353	ROFLAOACNOR5	48.000000	1	0	48.000000
FLAO	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.664	ROFLAOACNOR5	48.000000	1	1	48.000000
FLAU	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.139	ROFLAUACNOR2	0.090000	1	0	0.090000
FLAU	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.352	ROFLAUACNOR2	0.090000	1	1	0.090000
FMAR	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.019	ROFMARACNOR6	0.010000	1	0	0.010000
FMAR	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.912	ROFMARACNOR6	0.010000	1	1	0.010000
FOC26	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.077	ROFOCSDBL011	99.250000	2	1	99.250000
FOC26	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.418	ROFOCSDBL011	99.250000	2	0	99.250000
FOJE	POFX	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.512	ROFOJEACNOR1	10.000000	1	0	10.000000
FOJE	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.088	ROFOJEACNOR1	10.000000	1	0	10.000000
FOJE	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.0	ROFOJEACNOR1	10.000000	1	1	10.000000
FOMA	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.994	ROFOMAACNOR3	5.200000	1	0	5.200000
FOMA	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.883	ROFOMAACNOR3	5.200000	1	1	5.200000
FORO	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.187	ROFOROACNOR3	0.117000	1	0	0.117000
FORO	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.425	ROFOROACNOR3	0.117000	1	1	0.117000
FOSB	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.04	ROFORJACNOR3	0.195000	1	0	0.195000
FOSB	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.939	ROFORJACNOR3	0.195000	1	1	0.195000
FOSP	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.069	ROFOSPACNOR8	0.130000	1	0	0.130000
FOSP	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.976	ROFOSPACNOR8	0.130000	1	1	0.130000
FP	BUY-IN	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.642	ROFPTAACNOR5	0.946000	2	0	0.942000
FP	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.725	ROFPTAACNOR5	0.946000	2	0	0.942000
FP	POFSV	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.632	ROFPTAACNOR5	0.946000	2	0	0.942000
FP	REGS	20181107	2453562.700000	2453562.700000	2597017	23	0.948000	0.942000	0.945000	0.940000	0.948000	-0.004000	-0.420000	-0.001000	-0.110000	2018-11-07 17:34:27.319	ROFPTAACNOR5	0.946000	2	1	0.942000
FP	SOUT	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.507	ROFPTAACNOR5	0.946000	2	0	0.942000
FRU21	XDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.531	ROFRUFDBC012	106.400000	1	0	106.400000
FRU21	XRB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.585	ROFRUFDBC012	106.400000	1	1	106.400000
GALF	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.003	ROGALFACNOR1	1.440000	1	0	1.440000
GALF	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.893	ROGALFACNOR1	1.440000	1	1	1.440000
GAOY	POFX	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.51	ROGAOYACNOR6	55.000000	1	0	55.000000
GAOY	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.165	ROGAOYACNOR6	55.000000	1	0	55.000000
GAOY	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.391	ROGAOYACNOR6	55.000000	1	1	55.000000
GBR19	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.09	ROGABRDBC011	103.680000	2	1	103.680000
GBR19	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.429	ROGABRDBC011	103.680000	2	0	103.680000
GDP	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.085	ROGDPSACNOR9	1.600000	1	0	1.600000
GDP	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.995	ROGDPSACNOR9	1.600000	1	1	1.600000
GECM	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.915	ROGECMACNOR8	0.640000	1	0	0.640000
GECM	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 15:34:25.692	ROGECMACNOR8	0.640000	1	1	0.640000
GHIM	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.012	ROGHIMACNOR8	5.000000	1	0	5.000000
GHIM	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.904	ROGHIMACNOR8	5.000000	1	1	5.000000
GRIU	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.34	ROGRIUACNOR0	0.700000	1	0	0.700000
GRIU	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.65	ROGRIUACNOR0	0.700000	1	1	0.700000
GROB	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.053	ROGROBACNOR8	0.200000	1	0	0.200000
GROB	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.954	ROGROBACNOR8	0.200000	1	1	0.200000
GWI22	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.094	XS1577957837	0.000000	2	1	0.000000
GWI22	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.439	XS1577957837	0.000000	2	0	0.000000
GWI25	EORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.217	XS1799975922	0.000000	2	1	0.000000
GWI25	EQIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.335	XS1799975922	0.000000	2	0	0.000000
HEAL	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.132	ROHEALACNOR2	5.200000	1	0	5.200000
HEAL	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.341	ROHEALACNOR2	5.200000	1	1	5.200000
HLEB	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.225	ROHLEBACNOR0	8.800000	1	0	8.800000
HLEB	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.481	ROHLEBACNOR0	8.800000	1	1	8.800000
HUE26	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.124	ROHUNEDBL011	85.000000	2	1	85.000000
HUE26	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.462	ROHUNEDBL011	85.000000	2	0	85.000000
HUE26A	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.157	ROHUNEDBL029	89.900000	2	1	89.900000
HUE26A	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.491	ROHUNEDBL029	89.900000	2	0	89.900000
HUE26B	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.121	ROHUNEDBL037	88.800000	2	1	88.800000
HUE26B	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.458	ROHUNEDBL037	88.800000	2	0	88.800000
IAMU	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.301	ROIAMUACNOR4	4.660000	1	0	4.660000
IAMU	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.586	ROIAMUACNOR4	4.660000	1	1	4.660000
IANY	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.087	ROIANYACNOR4	18.500000	1	0	18.500000
IANY	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.997	ROIANYACNOR4	18.500000	1	1	18.500000
IARV	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.791	ROIARVACNOR1	7.200000	2	0	7.900000
IARV	REGS	20181107	115026.500000	115026.500000	15101	89	7.200000	7.900000	7.620000	7.200000	7.980000	0.700000	9.720000	0.420000	5.830000	2018-11-07 17:27:58.081	ROIARVACNOR1	7.200000	2	1	7.900000
IAS28	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.165	ROIASIDBL011	98.010000	2	1	98.010000
IAS28	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.499	ROIASIDBL011	98.010000	2	0	98.010000
IAS28A	ORDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.128	ROIASIDBL029	99.250000	2	1	99.250000
IAS28A	QIDB	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.469	ROIASIDBL029	99.250000	2	0	99.250000
IASX	POFAV	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.548	ROIASXACNOR5	8.650000	1	0	8.650000
IASX	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.268	ROIASXACNOR5	8.650000	1	0	8.650000
IASX	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 12:51:55.626	ROIASXACNOR5	8.650000	1	1	8.650000
ICER	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.061	ROICERACNOR3	0.000000	1	0	0.000000
ICER	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.965	ROICERACNOR3	0.000000	1	1	0.000000
ICEV	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.926	ROICEVACNOR5	1.080000	1	0	1.080000
ICEV	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.792	ROICEVACNOR5	1.080000	1	1	1.080000
